ID,score,name,officialName,cityName,districtName,address
885146,9.2,My Cute Store,BİRGÜL UĞUZ,Balıkesir,Burhaniye,Mahalle/Semt:MAHKEME MAH. Cadde/Sokak:DUTLUK CAD. HUZUR APT No:16 İç Kapı No:9
874015,9.7,MornLine,GÜLAY TERZİ,Ankara,Yenimahalle,Mahalle/Semt:DEMETEVLER MAH. Cadde/Sokak:357 CAD. ŞENER APT No:22 İç Kapı No:17
328446,9.5,Aksukon satış,ALİ TAŞCI,Konya,Selçuklu,Malazgirt mh açıkel sk 3/4
887447,9.8,ÖZSEV 2,SEVGİ ŞİMŞEK,Aydın,Efeler,efeler mahallesi 1408 sokak no:6/4 öztürk apartmanı
823683,9.4,Ladin60,AYDINER ÇAL,Tokat,Merkez,Mahalle/Semt:YEŞİLIRMAK MAH. Cadde/Sokak:ÇEÇENİSTAN 3 SK. No:2 İç Kapı No:1
910280,9.3,SERTE,CENGİZ DEDE,İstanbul,Sultangazi,Mahalle/Semt:İSMETPAŞA MAH. Cadde/Sokak:131. SK. No:23 B
612369,9.0,BAEGİN',MEHMET ALICI,İzmir,Buca,Mahalle/Semt:ADATEPE MAH. Cadde/Sokak:2/17 SK. No:79 İç Kapı No:1
623334,8.8,Shurax,ORHAN MISIR,İstanbul,Şile,Mahalle/Semt:ÜVEZLİ MAH. Cadde/Sokak:EFSANE SK. No:3 A İç Kapı No:A
406899,9.9,KÜRE,ERDAL AKKUŞCU,Antalya,Muratpaşa,KIZILSARAY MAH. MİLLİ EGEMENLİK CAD. No:41/A
851516,8.2,NobleStyles,OSMAN AKAR,İstanbul,Üsküdar,Mahalle/Semt:ALTUNİZADE MAH. Cadde/Sokak:OKUL SK. AKAR AP. No:13 İç Kapı No:3
913768,9.6,EVİN'S SHOP,SAMET EVİN,Adıyaman,Gölbaşı,Mahalle/Semt:FATİH MAH. Cadde/Sokak:HÜRRİYET CAD. No:65 İç Kapı No:2
913458,9.3,JUST TAKE,SAMET KARAGÖZ,Tekirdağ,Kapaklı,Mahalle/Semt:CUMHURİYET MAH. Cadde/Sokak:ELVAN SK. No:4 İç Kapı No:5
517853,9.2,ALESSA SPORT,NAİL MAVRUK,Adana,Yüreğir,Mahalle/Semt:GÜNEŞLİ MAH. Cadde/Sokak:555 SK. No:14 İç Kapı No:2
887879,9.0,herseyevinizde,NİLAY ŞENGÜL,İstanbul,Ümraniye,çakmak camii sokak.no10/a ümraniye / istanbul
931943,8.9,ÖzgeBUTİK,VURAL EKER,Hatay,Arsuz,Karaağaç-Konarlı mahallesi orta yolu caddesi no 114 vural apartmanı kat üç daire dokuz Hatay Arsuz
920184,10.0,WALENS FASHİONS,AHMET DEMİRKIRAN,İstanbul,Esenyurt,Mahalle/Semt:YUNUS EMRE MAH. Cadde/Sokak:440. SK. DEMIRKIRAN AP. No:23 İç Kapı No:2
949660,,Moon Boutiquee,OĞUZHAN BIÇAKCI,Kocaeli,Gebze,Mahalle/Semt:BARIŞ MAH. Cadde/Sokak:1826/2. SK. No:46 İç Kapı No:7
740656,9.5,Hardline Nutrition,BİONET GIDA KOZMETİK SANAYİ İÇ VE DIŞ TİCARET PAZARLAMA ANONİM ŞİRKETİ,Kocaeli,Darıca,Mahalle/Semt:PİRİ REİS MAH. Cadde/Sokak:OKTAY SK. No:17
659370,8.8,İnci Trend,SEMANUR ATALAY,Kayseri,Kocasinan,Kocasinan Bulvarı Doğanay Sit. No: 293/D (Seramikcim Mağaza)
821468,8.7,Alvin Collection,ÖZGE YENER,İstanbul,Zeytinburnu,Sumer mah 26/1 sk N6 D9 engin ap
111551,9.2,Fitnesspor,MASİVA SPOR MALZEMELERİ ZİRAAT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Konya,Meram,"Şeyh Sadrettin Mahallesi Feritpaşa Cad. No:74/B
"
937347,8.7,ONEMY,MEHMET EMİN YILDIZ,Sivas,Merkez,Mahalle/Semt:ÇAYYURT MAH. Cadde/Sokak:CEMRE SK. ÇAVUŞOĞLU CAVUSOGLU APT. No:5 İç Kapı No:3
282290,9.4,civetta,HİLMİ GÜL,İstanbul,Başakşehir,"İkitelli Osb, Bedrettin Dalan Bulvarı, Aykosan saniyi sitesi çarşı Blok no 379 C basaksehir istanbul"
228066,9.2,Ozel Beslenme,FSM FORM SAĞLIK VE MEDİKAL ÜRÜNLERİ ANONİM ŞİRKETİ,İstanbul,Ataşehir,BARBAROS MAH YEŞİLÇİM SOK NO:11/3 ATAŞEHİR İSTANBUL
812831,8.6,moda saire,MUHAMMET AHMET SAYIL,Niğde,Merkez,"Şahin Ali Mah. Şehit Emin Özmen Sk. Hacı İhsan Akdoğan İş Merkezi C Blok Altı No: 127 Merkez, Niğde"
811977,8.2,Adk moda,SENA KILIÇ,Gaziantep,Şahinbey,102298 nolu sokak no 15 Sevgi sitesi B blok kat:3 no:7
897600,8.6,TRENDPOPİ,NACİYE ESER,Aydın,Söke,ÇELTIKÇI MAH. PERTEV BÖRTEÇENE SK. ÇIFTÇILER J NO: 4 J IÇ KAPI NO: 10 SÖKE/ AYDIN
879321,8.5,Bafs Leather,ATAKOL GÜLESER,Kayseri,Melikgazi,Mahalle/Semt:CUMHURİYET MAH. Cadde/Sokak:NAZMİ TOKER CAD. EFENDI AĞA PASAJI No:44 İç Kapı No:202
843947,9.0,ModaMania,FATMA ZEHRA KAÇAR,Antalya,Kepez,Teomanpaşa mahallesi 2292 sokak no: 14/5 berat apartmanı kat 2 Kepez / Antalya
732208,8.0,FOUR SEASON R/S,RAMAZAN TOPDAŞ,İzmir,Karşıyaka,"Nergiz Mahallesi 2004 Sokak No: 8/A - KARŞIYAKA / İZMİR, 35560 KARŞIYAKA/İzmir"
895346,9.1,Jumpahgen,GENCAY GEVEN,Ankara,Elmadağ,KEMALPAŞA MAHALLESİ CUMHURİYET CADDESİ NO:8/8 ELMADAĞ/ANKARA
930097,7.8,Moda Da Moda,SELİM ŞEN,İzmir,Buca,Mahalle/Semt:YİĞİTLER MAH. Cadde/Sokak:MENDERES CAD. No:222 İç Kapı No:3
939322,,Oypiko,PINAR KIZILTEPE,İstanbul,Çekmeköy,Mahalle/Semt:MERKEZ MAH. Cadde/Sokak:EREN SK. No:27 İç Kapı No:5
451043,,BA-DE,BARIŞ ATMACA,Kayseri,Melikgazi,Gesi fatih mah. Saffet Arıkan bedük caddesi şeyda apartmanı kat.12 no.51 /melikgazi/Kayseri
825325,8.9,KOTYORA TİCARET,YALÇIN AKSU,Ankara,Keçiören,Mahalle/Semt:ŞEFKAT MAH. Cadde/Sokak:57 SK. ARDIÇ No:35 İç Kapı No:18
865014,8.6,hiraze,ZELİHA ÇAL,Ankara,Etimesgut,Mahalle/Semt:TOPÇU MAH. Cadde/Sokak:1489 CAD. No:9 A İç Kapı No:44
818365,8.8,Shesh,HİDAYET SATILMIŞOĞLU,Kastamonu,Merkez,Kuzeykent Mah. Kazım Karabekir Cad. Ceren Sok. Dostlar Yapı Koop. NO: 1 A/J KAT :2
895857,8.0,Buyers,TRİNK KİRA GAYRİMENKUL YÖNETİM ANONİM ŞİRKETİ,İstanbul,Tuzla,Mahalle/Semt:EVLİYA ÇELEBİ MAH. Cadde/Sokak:HATBOYU CAD. B BLOK No:10 İç Kapı No:4
755404,9.1,ASL DTM,ASL DAYANIKLI TÜKETİM MALLARI İNŞAAT TİCARET LİMİTED ŞİRKETİ,Kırıkkale,Merkez,YENİDOĞAN MAH. CUMHURİYET CAD. NO:21
361637,9.6,MarufShop,HANDAN MERAL,İstanbul,Bayrampaşa,Filiz sokak no:140 daire:2
866740,9.5,CYU Collection,MEHMET YİĞİT UNUTMAZ,Ankara,Çankaya,Mahalle/Semt:YAŞAMKENT MAH. Cadde/Sokak:3040 SK. B1 A MESA ÇAMYOLU SİT. No:1 İç Kapı No:5
553186,9.3,Fors Kitap,TANER MALKOÇ,Balıkesir,Ayvalık,ALi BEY CAMi CAD. NO:46 CINARLI CAMi KARIŞISI 
620722,8.8,Trendİthalat,TREND ULAŞIM TURİZM TİCARET LİMİTED ŞİRKETİ,İstanbul,Fatih,Mahalle/Semt:SÜLEYMANİYE MAH. Cadde/Sokak:SİYAVUŞPAŞA SK. ASİLSOY TİCARET MERKEZİ No:12 İç Kapı No:8
813025,9.4,Gülsemali,ALİ KORKMAZ,Samsun,Canik,Hasköy mahallesi mavi yeşil siteleri K blok-Kat 11-Daire 48- CANİK SAMSUN
521976,9.1,AGH Değerli Hediyeler,GÜLAY KORKMAZ,Samsun,Canik,Mahalle/Semt:HASKÖY MAH. Cadde/Sokak:YENİ SAMSUN BLV. MAVI YEŞIL K BLOK No:9 K İç Kapı No:48
136313,9.1,OSMANLI DEĞERLİ TAŞ,OSMANLI DEĞERLİ TAŞ MÜCEVHERAT TAKI ÜRETİM PERAKENDE TİCARET LİMİTED ŞİRKETİ,İstanbul,Üsküdar,Tepsi Fırını SOk. No:3/A
277272,9.8,Öznazli,ÖZNAZLI TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Ataşehir,"FERHATPAŞA MAH. ULU ÖNDER BLV. NO: 42 A FERHATPAŞA ATAŞEHİR ATAŞEHİR İstanbul TÜRKİYE
"
918892,9.0,GrossBirlik,GROSS E-TİCARET VE SANAYİ LİMİTED ŞİRKETİ,İstanbul,Esenyurt,gazi cad. no:48\23  
620946,9.3,Banxtre,BATUHAN GÖKÇEK,Gaziantep,Şehitkamil,Sanayi Mahallesi 60435 Sokak No:11/Dükkan Merkez Şehitkamil/Gaziantep
109494,9.4,atoly,KADİR SOLAK,Gaziantep,Şehitkamil,Aydınlar Mah. 03071 nolu cad. aydınlar ticaret merkezi no.18 ŞEHİTKAMİL/ GAZİANTEP
126700,9.5,GENÇSAYAR,ASLIHAN SAYAR,İstanbul,Küçükçekmece,1. ARIKUŞU SOKAK NO:15-1 (KÖŞEBAŞI DÜKKAN)
854709,8.7,SANAL PAZAR TOPTAN,RAZİYE DOĞAN,Balıkesir,Bandırma,SUNULLAH MAH.12.SOKAK NO:24/4 BANDIRMA
192008,9.3,tpconline,TOPÇUOĞLU SANAYİ VE TİCARET ANONİM ŞİRKETİ,Tokat,Zile,KAHYA MAH. ZİLE TURHAL KARAYOLU ÜZERİ 4 KM NO:50
134422,9.6,DEVGROSS,DEVGROSS TOPTAN MARKET PAZARLAMA DAĞITIM İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Samsun,Atakum,ANADOLU BULVARI NO 53 ATAKUM SAMSUN (DEVGROSS İNŞAATI ŞANTİYESİ ALT KAT)
453478,8.4,Online-Magaza,BEGENCH SAYTMURODOV,İstanbul,Avcılar,Mahalle:CİHANGİR MAH. Cadde/Sokak:KINALI SK.  0 Daire No:7 Kapı No:12
2520,8.9,Dilvin,DİLVİN TEKSTİL ELEKTRONİK HİZMETLER VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Güngören,"
M.Nesih Özmen Mah. Fatih Cad. Akçaağaç Sk. No:19 Kat:4
"
318949,8.1,GİSEL TEKSTİL,SEVAL SELİN GERGİN,İstanbul,Şişli,Feriköy mah. Çobanoğlu sok. Ünay apt. B blok 66/7 Feriköy şişli istanbul
450882,9.1,CAPRİCE OUTFİT,METİN UMUNÇ,İstanbul,Güngören,Mahalle:ABRURRAHMAN  NAFİS GÜRMAN  MAH.Cadde/Sokak:TURUNÇLU SK. 7Daire No:8 Kapı No:12 merter / istanbul
293548,9.1,bienjasmin,SALİH UMUNÇ,İstanbul,Güngören,Mehmet Nezih özmen Mah.Emel sok.no:2.daire:4 Merter/Güngören
330316,8.8,Fashion Hunter,AKIN ERİNÖZ,Manisa,Şehzadeler,Yaransanlar mahallesi karamızrak cad. no:3/C
625507,8.2,Serinöz,AKIN ERİNÖZ,Manisa,Şehzadeler,Mahalle/Semt:YARHASANLAR MAH. Cadde/Sokak:KARAMIZRAK CAD. No:3 C
147169,9.4,GONCA ÇEYİZ,BAYRAM KURT,Kocaeli,Gebze,HACI HALİL MAH YAZI CAD NO 27/A GONCA ÇEYIZ      GEBZE KOCAELI
552049,8.9,İLAY HOME 2,İLYAS AYDOĞAN,Antalya,Kumluca,NARENCİYE MAH. KASAPÇAYIRI CAD. KARABOĞA APT. A BLOK NO: 3  İLAY ZÜCCACİYE EMSAN BAYİİ  KUMLUCA/ANTALYA
115620,9.7,AKSA SPOR,MEHMET SIDIK KARAKUŞ,İstanbul,Fatih,Mercan Mah. Uzun Çarşı cad. Barlas İş Hanı No: 2 Kat: 4
132210,9.2,HaneSpor,HAKAN ATEŞ,Bursa,Yıldırım,Baruthane mah. Teyyareci Mehmet Ali CAD. No.155/D
436052,9.0,A3Store,GAMZE KIZILIRMAK,Ankara,Mamak,Mahalle:DURALİ ALIÇ MAH. Cadde/Sokak:940 SK.  SELMAN APT  Kapı No:20 Daire No:3
648907,8.8,KODİSPA,KODİSPA BİLİŞİM TEKNOLOJİ SPOR MALZEMELERİ GIDA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Esenyurt,Namık Kemal Mah. Ekin Cad. 171.Sokak No.:16 Kat:5 Esenyurt-İSTANBUL
221811,9.0,Kadıbeyi,KADIBEYİ BİLİŞİM VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Başakşehir,İkitelli Organize Sanayi Bölgesi Aykosan Sanayii Sitesi 6'lı E Blok  1E No:47  Başakşehir / İstanbul
867892,9.1,BOYK BRAND,UTKU GÖKYER,İstanbul,Küçükçekmece,Atakent MAH. 222. CAD. AVRUPA KONUTLARI-1 sitesi 20-B blok  kat:5 daire:21 halkalı
214296,8.2,Beyaz Rota,AHMET FEHMİ GÜNDÜZ,İstanbul,Küçükçekmece,Albayrak Sok. No: 3 Halkalı/İstanbul
186220,9.4,Güngören vip ürünleri,DOĞAN ÇAM,İstanbul,Güngören,Maraşal çakmak mh kardeşler sokak no 10/a
172850,7.8,FIRSATLAR ALEMİ E-TİCARET MAĞAZASI,HARUN PULGAT,Diyarbakır,Silvan,CAMİİ MAH AZİZOĞLU CAD NO 16 SİLVAN DİYARBAKIR
112076,8.0,Taşdemir avm,NİHAT TAŞDEMİR,İstanbul,Ümraniye,Aşağı Dudullu Alemdağ Cad No497 Ümraniye
112070,9.1,jetal,BİLAL KÖK,Mersin,Toroslar,ÇOPURLU KÖYÜ KUTLUBEY MAHALLESİ GÖZNE YOLU CADDESİ NO :44 Toroslar / Mersin 
120836,8.3,Electro Connect,KENAN DUNDAR,Antalya,Alanya,KOCAHERİF SOKAK GOLDEN LİFE SİTESİ 18/A-A
352123,8.9,BOZKURTLAR DTM,BOZKURTLAR EV CONCEPT TEKSTİL ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,Osmaniye,Merkez,Raufbey mahallesi atatürk caddesi no 289 omuş kuruyemiş yanı köknar karşısı profilo beyaz eşya mağazası
717426,9.6,ÇİMEN DAY TÜK,AHMET ÇİMEN DABAN,Antalya,Muratpaşa,Sinan Mah. Recep Peker Cad. No:15/A-1
764711,8.4,STARIUM COSMETICS,ERAY KAYATÜRK,İzmir,Karşıyaka,6137 sokak no:5 daire:7 halit bey apt. dedebaşı mahallesi
244154,9.0,ÇARŞIDEKO,SEVİL ERARSLAN,Amasya,Merkez,dere kocacık mh şair akif sk ticaret odası pasajı no:8/A
108062,9.0,CHEAP HOUSE,CHEAP HOUSE BİLİŞİM VE SANAL MAĞAZACILIK LİMİTED ŞİRKETİ,Ankara,Mamak,DURALİ ALIÇ MAH.960.SOK.1/A MAMAK/ANKARA
409995,8.6,DÖRTYOL EV CONCEPT,YAHYA TEL,Ankara,Altındağ,Mahalle:HACETTEPE MAH. Cadde/Sokak:KESTANE CAD. Daire No:9 Kapı No:20
564471,8.9,teknomiana,AHMET OMAK,Kars,Merkez,MERKEZ MAH. FAİKBEY CAD. No:209 A
143156,9.1,YSFHOME,MEHMET BAYİR,Ankara,Altındağ,"GÜNEŞEVLER MAH.MEHMET AKİF ERSOY BULVARI 9/C
ALTINDAĞ/ANKARA"
341206,9.0,Damecoom,DAME ELEKTRONİK TİCARET VE DANIŞMANLIK LİMİTED ŞİRKETİ,İstanbul,Bağcılar,MAHMUTBEY MAH. 2437. SK. 18. Ada NO: 81 Bağcılar/İstanbul
203587,9.8,K KARBEY ,İLMİYE SEKÜBAY,İstanbul,Zeytinburnu, Topkapı Maltepe Yolu Obaköy İş Merkezi C Blok No: 147  Zeytinburnu - İstanbul
913024,8.6,MR.PAPYON,SELÇUK KORKUSUZ,İstanbul,Fatih,Mahalle/Semt:MERCAN MAH Cadde/Sokak:ÇAKMAKÇILAR YOKUŞU No:13
471408,9.3,KYC Bebek,KYC BEBEK TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Bağcılar,15 temmuz mahallesi Bahar cad No:65 Navlungo Lojistik deposu Bağcılar Güneşli
185065,9.0,KOMMERT ÇELİK,ADEM TANRISEVEN,İstanbul,Bağcılar,MAHMUTBEY MAH. 2427 SK. NO:43
316694,8.2,Store Trend,NURCAN YALÇIN,İstanbul,Bağcılar,Mahmutbey mahallesi 2427 sokak İstoç 8.ada no:43 İSTOÇ
797053,8.9,GOOD NIGHT,BY MUSTAFA KARASU TEKSTİL İMALAT VE TİCARET LİMİTED ŞİRKETİ,Kayseri,Kocasinan,ERKİLET OSMANGAZİ MAH 4368.CAD B BLOK 5
120701,9.0,vedatticaret,MEHMET AKBAY,İstanbul,Fatih,Mercan mah. Tacirhane sok. 17 / 303
190126,8.5,Allen Accessories,BERNA DÜNDAR,İstanbul,Pendik,Yeni Mh. Abdülhalik Renda Cd. Yeniyaya Alt GeçitiNo: 15/9 Pendik-İST.
441508,9.0,MAKR0MEKAN,GÜLŞAH DOĞRU,Ankara,Sincan,Andiçen mah Gümüşsuyu cd Halil önsoy sitesi 30 A blok daire 9 Sincan Ankara
446758,8.9,Rawels,ANTANDRUS TEKSTİL EV GEREÇLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Balıkesir,Altıeylül,Mahalle:2.GÜNDOĞAN MAH. Cadde/Sokak:16_CENGİZ TOPEL CAD.  ERDEM APARTMANI Daire No:7 Kapı No:201 -2A
112576,9.6,Abk Tekstil,AYTEN ABAK,Balıkesir,Altıeylül,Cengiz topel Cad.Erdem Apt.No:201-2A Rawels Battaniye Altıeylül/Balıkesir 
109239,9.2,Elmacık,ELMACIK BİLGİSAYAR BİLİŞİM VE REKLAMCILIK TİCARET VE SANAYİ LİMİTED ŞİRKETİ,Adana,Seyhan,Kayalıbağ Mh. T. Cemal Beriker Bulv. No: 7 Seyhan Adana
661695,8.7,ERATOS,KEREM KUTLUHAN,İstanbul,Güngören,Mahalle/Semt:AKINCILAR MAH. Cadde/Sokak:SIRA SK. No:5 İç Kapı No:4
814545,9.8,Şifacıbaşı,YUNUS ÇETİN,İzmir,Konak,Mahalle/Semt:YENİŞEHİR MAH. Cadde/Sokak:1202 SK. HIRDAVATÇILAR İŞHANI No:148 İç Kapı No:306
354200,8.7,FANTASTİK SANAT ATÖLYESİ,TUNA GÜZELYURT,İstanbul,Bahçelievler,"BAHÇELİEVLER MAH. BASIN SİTESİ SK. ONUR SİTESİ, Dışkapı no:3, D Blok, Kat:10, Daire:37"
300489,9.4,Köy Tohumları,ERDAL ÇAM,Adana,Seyhan,Yeşilyurt mah 70016 sokak no:8
260964,8.6,OSMANLI HEDİYELİK,İSMAİL KORKMAZ,Hatay,İskenderun,Savaş Mah ulu camii cad no:20/B
915541,9.7,OLİVA DRUP,SÜMEYYENUR AY,Ankara,Keçiören,Mahalle/Semt:YILDIZEVLER MAH. Cadde/Sokak:TURAN GÜNEŞ BLV. No:2 İç Kapı No:3
134341,9.2,Aleyna Baharat,ALEYNA SARAÇ KARAKUŞ,Antalya,Muratpaşa,bahçelievler mah. teomanpaşa cd. başakkent apt. no 99/b muratpaşa antalya
359235,9.3,Bursa Baharat,GÖKHAN ÖZİŞ,Bursa,Nilüfer,29 EKIM MAHALLESİ AHMET TANER KIŞLALI BULVARI 25/A
702665,8.9,KARANFİL BAHARAT,MEHMET AFŞİN,Mersin,Akdeniz,Mahalle/Semt:İHSANİYE MAH. Cadde/Sokak:KUVAİ MİLLİYE CAD. No:153 A
801963,9.1,Sirenas,YAREN AYDİN,İstanbul,Güngören,Mahalle/Semt:MAREŞAL ÇAKMAK MAH. Cadde/Sokak:ORHAN CAD. No:51
111916,8.1,Eymen Avm,HATİCE EMİRAHMETOĞLU,Mersin,Akdeniz,"MİTHATPAŞA MAH. 141,CD. İŞGÜR AP. ALTI NO:233/B AKDENİZ MERSİN"
933996,9.5,TOPTAN SABUN,BEKİR ZÜLKÜF TAPCI,Çanakkale,Merkez,ESENLER MAH ADNAN MENDERES CAD YILDIZ KENT SİTESİ B /BLOK NO 2 ÇANAKKALE MERKEZ
290686,9.2,BELEZA ROSA,ZERİN TURHAN TAPCI,Adana,Çukurova,ismet atlı bulvarı migros apartman üzeri yamaç apartman kat 13 d 25
362331,8.7,Panier de Plantes,EBUBEKİR ERDEM,İstanbul,Ümraniye,kadir sokak çiçek apartmanı no:15
108226,9.7,ANATOLİA SOAP,MAHMUT ÖZER,Gaziantep,Şahinbey,ESKİ GÜMRÜK CAD. MİLLET HANI NO:29/F ŞAHİNBEY / GAZİANTEP
256804,9.7,merdef,YUSUF MERYEM TAR.SABZEY.FAB.PRİ.KOZ.PAK.OTO.NAK.İTH.SAN.TİC.,Hatay,Antakya,yenicami mh uzunçarşı cd no 33
416590,9.2,Zencefil E-Ticaret,HANDE GÖZALAN,Ankara,Etimesgut,Mahalle:YENİ BAĞLICA MAH. Cadde/Sokak:ZİRVE CAD. Daire No: Kapı No:86 /13
781259,9.0,Milenaa,MEHMET ALTUNTAS,Şanlıurfa,Ceylanpınar,Mahalle/Semt:YENİŞEHİR MAH. Cadde/Sokak:ŞEHİT ÜMİT YOLCU CAD. No:5 A
231201,8.9,Oz Spor,OZ SPOR MALZEMELERİ AYAKKABI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Niğde,Merkez,Dr. Sami yağız caddesi ekercioğlu apartmanı altı adidas mağazası niğde merkez
370113,9.3,Puuf Sleep,EBRA MOBİLYA VE TASARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kayseri,Melikgazi,Kayseri OSB. Mah. 14 Cad. No:15 Melikgazi/ Kayseri
108227,8.4,EZEM,MELTEM DEMİR,İstanbul,Sarıyer,Turunç 1 mah gündöndü sok no 5 Zekeriyaköy/İstanbul
106921,8.3,Kaan Elektronik,KAAN BATIBEKİ,İstanbul,Kadıköy,Eğitim mh. Poyraz sk. No 10/c
280676,8.8,the.canta,MURAT AYAR,İstanbul,Beyoğlu,camiikebir mahallesi kızılay meydanı no 11-A kasımpaşa istanbul
880989,8.3,Fashpink,ZPG TEKSTİL SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Bayrampaşa,Mahalle/Semt:MURATPAŞA MAH. Cadde/Sokak:SANAYİ SK. No:16
826213,8.8,Roxy,MEHMET ENES YILDIZ,İstanbul,Kağıthane,"Yavuz Sultan Selim Sokak, No:26/A Üsküdar İstanbul"
120457,9.1,KUSTO KİTAP KIRTASİYE,İBRAHİM SUNGUR,Kayseri,Kocasinan,SAHABİYE MAH. SAHABİYE MEDRESESİ İÇİ NO 11  KUSTO KİTABEVİ
405649,8.4,ACEM KİTAP&KIRTASİYE,VİLDAN ACEM,Hatay,Kırıkhan,Mahalle:CUMHURİYET MAH. Cadde/Sokak:ATATÜRK CAD. KENAN ATASOY Daire No: Kapı No:60 /1A
117765,9.8,milenakitabevi,YÜKSEL BİNGÖL,İstanbul,Çekmeköy,MİMAR SİNAN M. ÖZGE SOKAK NO:8/B
163180,8.8,Başkent Kitabevi,BAŞKENT YAYIN DAĞITIM KİTAP KIRTASİYE OYUNCAK PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Eskişehir,Odunpazarı,ARİFİYE MAH. İNHİSAR SOK. 6/B
185253,9.0,stildepo,SAGUNUR DANIŞMANLIK LİMİTED ŞİRKETİ,İstanbul,Fatih,Hocapaşa Mah. Ankara Cad. Ankara İş Merkezi No:28/109 Sirkeci / Fatih / İstanbul
135315,9.6,ROTA MÜZİK,AHMET CİHAN SABAH,Ankara,Çankaya,"Oğuzlar, ceyhun atıf kansu caddesi, 1370. Sk. 24/4 D:2, 06520 Çankaya/Ankara"
110982,9.7,SürümMarket,ENSER MEHMET ÖZBAŞ,İstanbul,Bağcılar,"Mahmutbey Mahallesi,  2.ada. No:39 istoç  ,"
106981,8.8,Cangöz Müzik,NEVZAT CANGÖZ,İstanbul,Beyoğlu,ŞAHKULU MAH. GALİPDEDE CAD. NO:4 TÜNEL 34421 Beyoğlu İstanbul Türkiye
242976,8.9,Easy Music,HÜSNÜ TAYLAND ATILGAN,Ankara,Çankaya,Hatay Sokak 4/22 Kızılay
920351,9.7,TEKNOEGE,EGE TEKNO DAYANIKLI TÜKETİM MALLARI İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İzmir,Menderes,Mahalle/Semt:HÜRRİYET MAH. Cadde/Sokak:CELAL BAYAR BLV. No:6 İç Kapı No:6/B
154020,9.2,BeyTek Teknoloji,HALİL İBRAHİM EROL,Hatay,İskenderun,numune mah ibrahim karaoğlanoğlu cad no 29 
220186,8.3,Canmarket,HALİL AKÇA,Adana,Seyhan,"Mehmet nuri sabuncu bulvarı no : 74/K EKAR RENT A CAR YANI
"
588741,9.3,EGE TEKNO,EGE TEKNO DAYANIKLI TÜKETİM MALLARI İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İzmir,Menderes,Mahalle/Semt:HÜRRİYET MAH. Cadde/Sokak:CELAL BAYAR BLV. No:6 İç Kapı No:6/B
454085,9.3,DENİZ DTM - YETKİLİ ONLİNE BAYİİ,YASİN DENİZ,Aydın,İncirliova,Cumhuriyet Mahallesi Hükümet Caddesi No:22/A
107352,9.3,Galeri Beyaz,KOÇ TİCARET BEYAZ EŞYA VE KLİMA SERVİS BAKIM İNŞAAT SANAYİ LİMİTED ŞİRKETİ,İzmir,Gaziemir,Dokuz eylül mahallesi 695 sokak inka iş merkezi no; 7/O  Gaziemir/İzmir
762363,8.2,GUSTO PREMİUM,KARDEŞLER KERESTECİLİK MOBİLYA TURİZM İNŞAAT TİCARET VE SANAYİ LİMİTED ŞİRKETİ,Aydın,Kuşadası,Mahalle/Semt:HACIFEYZULLAH MAH. Cadde/Sokak:SABRİ MUMCU CAD. No:5 A
149208,9.3,Mgs Electronics,MGS HALI MOBİLYA DAYANIKLI TÜKETİM MALLARI SANAYİ TİCARET LİMİTED ŞİRKETİ,Gaziantep,Şahinbey,NURİ PAZARBAŞI MAH.ÖZDEMİRBEY CAD.ÇAMLICA 2.ETAP.NO.10 AB
863549,9.4,Rast Enterprises,RAST MEDİKAL YAZILIM GIDA VE DIŞ TİCARET LİMİTED ŞİRKETİ,İzmir,Karşıyaka,yalı mh 6500/1 sk park yaşam Mavişehir sitesi b blok daire 23 kat 8 35550 Karşıyaka Mavişehir izmir 
630420,8.4,Alp Parts Otomotiv,ALP PARTS OTOMOTİV YEDEK PARÇA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ,İstanbul,Sultanbeyli,Mahalle/Semt:ADİL MAH. Cadde/Sokak:AKDAĞ SK. No:17 A
281508,8.3,ReparAuto,UMUT ÖZKAN,Edirne,Uzunköprü,Muradiye Camii Mh. İstanbul Pasajı 105 
661781,8.3,FordMerkezi,EZELA İÇ VE DIŞ TİCARET PAZARLAMA LİMİTED ŞİRKETİ,İstanbul,Başakşehir,ESENLER SANAYİ SİTESİ 24.BLOK NO:13
